URL,Length-of-url,Numeric Token,Special_chars,Number of Special Characters,Number of Dot Occurences,Dash Count,LetterDigitLetter,Tokens,Alphabet Entropy,Max Token Length,Average Token Length,URL Token Count,Ads_Class
"//s.ssl.qhimg.com/static/f5407c785655e6a1/monitor_analytic.js
",62,1,"['.', '.', '.', '.']",4,4,0,0,"['', ""js\\n'"", 's.ssl.qhimg.com', 's', ""b'"", 'f5407c785655e6a1', 'qhimg', 'monitor_analytic', ""monitor_analytic.js\\n'"", 'ssl', 'static']",3.459431618637298,22,8.272727272727273,11,non-ad
"//s.ssl.qhmsg.com/!073cb963/Cookie.js
",38,1,"['.', '.', '.', '!', '.']",5,4,0,0,"['', ""js\\n'"", 's', 'Cookie', ""b'"", '!073cb963', ""Cookie.js\\n'"", 'ssl', 'qhmsg', 's.ssl.qhmsg.com']",3.321928094887362,15,5.8,10,non-ad
"//s.ssl.qhmsg.com/!b9cea183/lightbox.js
",40,1,"['.', '.', '.', '!', '.']",5,4,0,0,"['', ""js\\n'"", 's', 'lightbox', ""b'"", '!b9cea183', 'ssl', 'qhmsg', 's.ssl.qhmsg.com', ""lightbox.js\\n'""]",3.321928094887362,15,6.2,10,non-ad
"//s.ssl.qhimg.com/static/e06d0b69be58c40c.js
",45,1,"['.', '.', '.', '.']",4,4,0,1,"['', ""js\\n'"", 's.ssl.qhimg.com', 's', 'e06d0b69be58c40c', ""e06d0b69be58c40c.js\\n'"", ""b'"", 'qhimg', 'ssl', 'static']",3.321928094887362,22,7.5,10,non-ad
"//s.ssl.qhimg.com/static/85a9725bb0e32f2a.js
",45,1,"['.', '.', '.', '.']",4,4,0,1,"['', ""85a9725bb0e32f2a.js\\n'"", ""js\\n'"", 's.ssl.qhimg.com', '85a9725bb0e32f2a', 's', ""b'"", 'qhimg', 'ssl', 'static']",3.321928094887362,22,7.5,10,non-ad
"//s.ssl.qhimg.com/static/4d2a0452538a9fa4.js
",45,1,"['.', '.', '.', '.']",4,4,0,1,"['', ""js\\n'"", 's.ssl.qhimg.com', ""4d2a0452538a9fa4.js\\n'"", 's', '4d2a0452538a9fa4', ""b'"", 'qhimg', 'ssl', 'static']",3.321928094887362,22,7.5,10,non-ad
"//s.ssl.qhimg.com/static/542de339a50753c0.js
",45,1,"['.', '.', '.', '.']",4,4,0,1,"['', ""js\\n'"", 's.ssl.qhimg.com', 's', ""b'"", 'qhimg', 'ssl', 'static', ""542de339a50753c0.js\\n'"", '542de339a50753c0']",3.321928094887362,22,7.5,10,non-ad
"//s.ssl.qhimg.com/static/72a3b5b755877d15.js
",45,1,"['.', '.', '.', '.']",4,4,0,1,"['', '72a3b5b755877d15', ""js\\n'"", 's.ssl.qhimg.com', 's', ""b'"", 'qhimg', 'ssl', 'static', ""72a3b5b755877d15.js\\n'""]",3.321928094887362,22,7.5,10,non-ad
"//s.ssl.qhimg.com/static/ef8d5a324caca072.js
",45,1,"['.', '.', '.', '.']",4,4,0,1,"['', ""js\\n'"", 's.ssl.qhimg.com', 's', ""b'"", 'ef8d5a324caca072', 'qhimg', 'ssl', 'static', ""ef8d5a324caca072.js\\n'""]",3.321928094887362,22,7.5,10,non-ad
"//s.ssl.qhimg.com/static/224605e7eefeb438.js
",45,1,"['.', '.', '.', '.']",4,4,0,1,"['', ""js\\n'"", 's.ssl.qhimg.com', 's', ""b'"", 'qhimg', 'ssl', 'static', ""224605e7eefeb438.js\\n'"", '224605e7eefeb438']",3.321928094887362,22,7.5,10,non-ad
"//s.ssl.qhimg.com/static/ba1c06c2ff5f4724.js
",45,1,"['.', '.', '.', '.']",4,4,0,1,"['', ""js\\n'"", 's.ssl.qhimg.com', ""ba1c06c2ff5f4724.js\\n'"", 'ba1c06c2ff5f4724', 's', ""b'"", 'qhimg', 'ssl', 'static']",3.321928094887362,22,7.5,10,non-ad
"//s.ssl.qhimg.com/static/42d436a78954a123.js
",45,1,"['.', '.', '.', '.']",4,4,0,1,"['', ""js\\n'"", 's.ssl.qhimg.com', 's', ""b'"", ""42d436a78954a123.js\\n'"", 'qhimg', 'ssl', 'static', '42d436a78954a123']",3.321928094887362,22,7.5,10,non-ad
"//ajax.googleapis.com/ajax/libs/webfont/1.5.10/webfont.js
",58,1,"['.', '.', '.', '.', '.']",5,5,0,0,"['', 'libs', 'webfont', '1', '5', ""webfont.js\\n'"", ""js\\n'"", '10', ""b'"", '1.5.10', 'ajax.googleapis.com', 'ajax', 'googleapis']",3.7004397181410926,19,5.6923076923076925,13,non-ad
"js/main.min.js?v=1476060773
",28,1,"['.', '.', '?']",3,2,0,0,"[""js?v=1476060773\\n'"", 'main', ""main.min.js?v=1476060773\\n'"", 'min', ""b'js""]",2.321928094887362,27,11.2,5,non-ad
"https://codex.nflxext.com/%5E2.0.0/truthBundle/webui/0.0.1-nmhp-js-mk-vd94e5075/js/js/bootstrap.js,common%7Cbootstrap.js/1/7258/bck/true/none
",142,1,"[':', '.', '.', '%', '.', '.', '.', '.', '.', ',', '%', '.']",12,8,4,1,"['', 'codex.nflxext.com', '0.0.1', 'nflxext', 'vd94e5075', ""b'https:"", ""none\\n'"", '%5E2', 'mk', 'truthBundle', 'bootstrap.js,common%7Cbootstrap.js', 'true', '1', '0', 'webui', 'codex', 'js', '7258', 'bootstrap', 'nmhp', '%5E2.0.0', 'js,common%7Cbootstrap', 'bck']",4.523561956057013,34,7.434782608695652,23,non-ad
"https://codex.nflxext.com/%5E2.0.0/truthBundle/webui/0.0.1-nmhp-js-mk-vd94e5075/js/js/signup%7Chome%7Clite%7Cclient.js/1/7258/l/true/none
",138,1,"[':', '.', '.', '%', '.', '.', '.', '.', '%', '%', '%', '.']",12,7,4,1,"['', 'codex.nflxext.com', '0.0.1', 'nflxext', 'vd94e5075', ""b'https:"", ""none\\n'"", '%5E2', 'mk', 'truthBundle', 'true', 'signup%7Chome%7Clite%7Cclient.js', '1', '0', 'webui', 'codex', 'js', '7258', 'nmhp', '%5E2.0.0', 'signup%7Chome%7Clite%7Cclient', 'l']",4.459431618637295,32,7.545454545454546,22,non-ad
"https://static.licdn.com/scds/concat/common/js?h=7ndrn0f9fw0hum7uoqcjcnzne-95d8d303rtd0n9wj4dcjbnh2c-7vr4nuab43rzvy2pgq7yvvxjk-9qa4rfxekcw3lt2c06h7p0kmf
",153,1,"[':', '.', '.', '?']",4,2,3,1,"['', 'licdn', ""b'https:"", 'concat', ""9qa4rfxekcw3lt2c06h7p0kmf\\n'"", '7vr4nuab43rzvy2pgq7yvvxjk', 'scds', 'common', 'static', '95d8d303rtd0n9wj4dcjbnh2c', 'js?h=7ndrn0f9fw0hum7uoqcjcnzne', 'static.licdn.com']",3.584962500721156,30,13.25,12,non-ad
"https://static.licdn.com/scds/concat/common/js?h=e2lgukqldpqool72t8g7tysag-3nuvxgwg15rbghxm1gpzfbya2-29vgbxhpgmpj3o24uuxsdslc0-mv3v66b8q0h1hvgvd3yfjv5f-14k913qahq3mh0ac0lh0twk9v
",178,1,"[':', '.', '.', '?']",4,2,4,1,"['', 'js?h=e2lgukqldpqool72t8g7tysag', 'licdn', ""b'https:"", ""14k913qahq3mh0ac0lh0twk9v\\n'"", 'concat', '3nuvxgwg15rbghxm1gpzfbya2', '29vgbxhpgmpj3o24uuxsdslc0', 'scds', 'common', 'static', 'mv3v66b8q0h1hvgvd3yfjv5f', 'static.licdn.com']",3.7004397181410926,30,14.076923076923077,13,non-ad
"https://static.licdn.com/sc/h/3qk7aqkysw7gz575y2ma1e5ky
",56,1,"[':', '.', '.']",3,2,0,1,"['', ""3qk7aqkysw7gz575y2ma1e5ky\\n'"", 'licdn', ""b'https:"", 'sc', 'static', 'h', 'static.licdn.com']",3.0,28,8.25,8,non-ad
"https://static.licdn.com/sc/h/19dd5wwuyhbk7uttxpuelttdg
",56,1,"[':', '.', '.']",3,2,0,1,"['', 'licdn', ""b'https:"", 'sc', ""19dd5wwuyhbk7uttxpuelttdg\\n'"", 'static', 'h', 'static.licdn.com']",3.0,28,8.25,8,non-ad
"https://static.licdn.com/scds/concat/common/js?h=7dt162oar7uci911egb332w3g-44hhbxag3hinac547ym9vby09-5jratctnqzzuc1057yivxswgf-9zz2lhu3eq1epk7sq1t8cdb5s-eound1d1xhqm86h7g2p57b94l-edgsl2z4e4gk56cy2m5kbpp1q-acgipb6zomeaovod456pb7yjs-bctwwqj7p01tcj2smshz2bboe-88ec8b078z4fzj5q3z4qowg63-bftaa82sjwcbrohoe28skni7b-58m2n4boqb1vxfd6hgd34auwd-dksuef1kjeuyovuvqowr79mf0-cfabcg4u1cj0em4yissh5mfxu
",387,1,"[':', '.', '.', '?']",4,2,12,1,"['', 'edgsl2z4e4gk56cy2m5kbpp1q', ""b'https:"", 'bftaa82sjwcbrohoe28skni7b', 'concat', 'scds', 'static', 'eound1d1xhqm86h7g2p57b94l', 'common', '44hhbxag3hinac547ym9vby09', 'js?h=7dt162oar7uci911egb332w3g', 'licdn', '9zz2lhu3eq1epk7sq1t8cdb5s', 'acgipb6zomeaovod456pb7yjs', ""cfabcg4u1cj0em4yissh5mfxu\\n'"", 'dksuef1kjeuyovuvqowr79mf0', '88ec8b078z4fzj5q3z4qowg63', 'bctwwqj7p01tcj2smshz2bboe', '58m2n4boqb1vxfd6hgd34auwd', '5jratctnqzzuc1057yivxswgf', 'static.licdn.com']",4.39231742277876,30,18.285714285714285,21,non-ad
"https://static.licdn.com/scds/concat/common/js?h=3kp2aedn5pmamdr4dk4n8atur-3ti5bgrnb6idjtk0w4chaigxe-5hqr1i1uoezoj0z1s5gcxojf2-71o37tcjwl0ishto9izvyml3i-3bbdjshpw5ov0rwa8xe08tp97-cayct4cirf7n0f9z1xsg84g0q-dktkawxk7k8pixuh5g8z5ku32-213zbp2wzp99lviwl8g2cvq6i-1lknwtftishpdmobzm413yc7u-bcxa0v9ke411pjpmz4s239f9b-9n6qsrrqj2t3lkqeon9kevq6y-2s77lcl0ztx2c5fzyqvglptj1-1o1jaeb56loy3vv8018s13dno-8h514j3fiwnzuwkt66sbxsu8f-di2z9sra5co9la7ogqyesywin
",439,1,"[':', '.', '.', '?']",4,2,14,1,"['', '9n6qsrrqj2t3lkqeon9kevq6y', 'cayct4cirf7n0f9z1xsg84g0q', ""b'https:"", 'concat', 'js?h=3kp2aedn5pmamdr4dk4n8atur', 'dktkawxk7k8pixuh5g8z5ku32', 'scds', 'static', '1o1jaeb56loy3vv8018s13dno', '1lknwtftishpdmobzm413yc7u', ""di2z9sra5co9la7ogqyesywin\\n'"", '5hqr1i1uoezoj0z1s5gcxojf2', 'common', 'bcxa0v9ke411pjpmz4s239f9b', 'licdn', '71o37tcjwl0ishto9izvyml3i', '8h514j3fiwnzuwkt66sbxsu8f', '3bbdjshpw5ov0rwa8xe08tp97', '3ti5bgrnb6idjtk0w4chaigxe', '213zbp2wzp99lviwl8g2cvq6i', 'static.licdn.com', '2s77lcl0ztx2c5fzyqvglptj1']",4.523561956057013,30,18.869565217391305,23,non-ad
"https://static.licdn.com/sc/h/8foqob1mrx9w6afaelk7wiil7,27ftp26z6dvrdcg640xdatntb,c0d04mgupo5vyboc76prvjq4h
",108,1,"[':', '.', '.', ',', ',']",5,2,0,1,"['', ""8foqob1mrx9w6afaelk7wiil7,27ftp26z6dvrdcg640xdatntb,c0d04mgupo5vyboc76prvjq4h\\n'"", 'licdn', ""b'https:"", 'sc', 'static', 'h', 'static.licdn.com']",3.0,80,14.75,8,non-ad
"https://static.licdn.com/scds/concat/common/js?h=82i5b2jv41vqmfkb5brdajvv-e7xlsv13j9f9fgq7i82f6mifw
",100,1,"[':', '.', '.', '?']",4,2,1,1,"['', 'licdn', ""b'https:"", 'concat', 'js?h=82i5b2jv41vqmfkb5brdajvv', ""e7xlsv13j9f9fgq7i82f6mifw\\n'"", 'scds', 'common', 'static', 'static.licdn.com']",3.321928094887362,29,10.8,10,non-ad
"https://static.licdn.com/scds/concat/common/js?h=69w33ou4umkyupw2uqgn7za7w
",75,1,"[':', '.', '.', '?']",4,2,0,1,"['', ""js?h=69w33ou4umkyupw2uqgn7za7w\\n'"", 'licdn', ""b'https:"", 'concat', 'scds', 'common', 'static', 'static.licdn.com']",3.169925001442312,33,9.333333333333334,9,non-ad
"https://static.twitchcdn.net/config/settings.325a38320a0f94ba0ef68ee75152f77b.js
",81,1,"[':', '.', '.', '.', '.']",5,4,0,1,"['', 'twitchcdn', '325a38320a0f94ba0ef68ee75152f77b', ""js\\n'"", ""settings.325a38320a0f94ba0ef68ee75152f77b.js\\n'"", 'settings', 'static.twitchcdn.net', ""b'https:"", 'config', 'net', 'static']",3.459431618637298,47,13.090909090909092,11,non-ad
"https://polyfill.twitchsvc.net/v2/polyfill.min.js?unknown=polyfill&flags=gated&features=Array.prototype.find,Array.prototype.findIndex,Array.prototype.includes,default,fetch,Intl.~locale.en,Object.entries,Object.values,URL
",223,1,"[':', '.', '.', '.', '.', '?', '&', '&', '.', '.', ',', '.', '.', ',', '.', '.', ',', ',', ',', '.', '.', ',', '.', ',', '.', ',']",26,14,0,0,"['', '~locale', ""polyfill.min.js?unknown=polyfill&flags=gated&features=Array.prototype.find,Array.prototype.findIndex,Array.prototype.includes,default,fetch,Intl.~locale.en,Object.entries,Object.values,URL\\n'"", 'en,Object', 'min', ""b'https:"", 'twitchsvc', 'polyfill', 'js?unknown=polyfill&flags=gated&features=Array', 'net', 'includes,default,fetch,Intl', 'polyfill.twitchsvc.net', 'prototype', 'find,Array', 'v2', 'findIndex,Array', 'entries,Object', ""values,URL\\n'""]",4.169925001442313,191,22.0,18,non-ad
"https://static.twitchcdn.net/assets/vendor-532e142018c351642676.js
",67,1,"[':', '.', '.', '.']",4,3,1,1,"['', 'twitchcdn', ""js\\n'"", 'assets', '532e142018c351642676', 'static.twitchcdn.net', ""b'https:"", 'net', ""532e142018c351642676.js\\n'"", 'static', 'vendor']",3.459431618637298,26,9.909090909090908,11,non-ad
"https://static.twitchcdn.net/assets/core-c1b68c0ff66ded30b7b2.js
",65,1,"[':', '.', '.', '.']",4,3,1,1,"['', 'twitchcdn', ""js\\n'"", 'assets', 'static.twitchcdn.net', ""b'https:"", 'c1b68c0ff66ded30b7b2', ""c1b68c0ff66ded30b7b2.js\\n'"", 'core', 'net', 'static']",3.459431618637298,26,9.727272727272727,11,non-ad
"/assets/desktop/vendor.05e3bee877f86e544ef2.min.js
",51,1,"['.', '.', '.']",3,3,0,1,"[""js\\n'"", 'assets', 'min', ""b'"", '05e3bee877f86e544ef2', 'desktop', 'vendor', ""vendor.05e3bee877f86e544ef2.min.js\\n'""]",3.0,37,10.75,8,non-ad
"/ps/index.js
",13,0,['.'],1,1,0,0,"[""index.js\\n'"", 'ps', ""js\\n'"", ""b'"", 'index']",2.321928094887362,11,5.0,5,non-ad
"/sw.js
",7,0,['.'],1,1,0,0,"[""sw.js\\n'"", ""js\\n'"", ""b'"", 'sw']",2.0,8,4.25,4,non-ad
"/assets/desktop/bundle.05e3bee877f86e544ef2.min.js
",51,1,"['.', '.', '.']",3,3,0,1,"[""bundle.05e3bee877f86e544ef2.min.js\\n'"", ""js\\n'"", 'assets', 'min', ""b'"", '05e3bee877f86e544ef2', 'bundle', 'desktop']",3.0,37,10.75,8,non-ad
"/v/j/postload-fp-8c83b8f369.js
",31,1,['.'],1,1,2,1,"[""js\\n'"", 'fp', 'j', ""b'"", '8c83b8f369', 'v', ""8c83b8f369.js\\n'"", 'postload']",3.0,16,5.625,8,non-ad
"/cache
",7,0,[],0,0,0,0,"[""cache\\n'"", ""b'""]",1.0,8,5.0,2,non-ad
"/v/j/a_n-fp-f3c728eb4b.js
",26,1,['.'],1,1,2,1,"[""js\\n'"", 'fp', ""f3c728eb4b.js\\n'"", 'j', ""b'"", 'v', 'a_n', 'f3c728eb4b']",3.0,16,5.0,8,non-ad
"//i.alicdn.com/ae-wholesale-ui/??loader.25fec587.js
",52,1,"['.', '.', '?', '?', '.', '.']",6,4,2,1,"['', 'wholesale', 'i', ""js\\n'"", 'alicdn', 'ui', 'i.alicdn.com', ""b'"", '??loader', ""??loader.25fec587.js\\n'"", 'ae', '25fec587']",3.584962500721156,23,6.5,12,non-ad
"//i.alicdn.com/ae-header/20190226193145/buyer/front/ae-header.js
",65,1,"['.', '.', '.']",3,3,2,0,"['', 'buyer', 'i', ""js\\n'"", 'alicdn', 'i.alicdn.com', ""b'"", 'front', '20190226193145', 'ae', ""header.js\\n'"", 'header']",3.584962500721156,14,5.833333333333333,12,non-ad
"//www.microsoft.com/onerfstatics/marketingsites-neu-prod/_h/46c44584/coreui.statics/externalscripts/jquery/jquery-3.3.1.min.js
",127,1,"['.', '.', '.', '.', '.', '.', '.']",7,7,3,1,"['', 'coreui', '3', '46c44584', ""b'"", 'jquery', 'www.microsoft.com', 'statics', 'microsoft', '1', '_h', ""3.3.1.min.js\\n'"", 'prod', 'www', 'onerfstatics', ""js\\n'"", 'marketingsites', 'neu', 'min', 'coreui.statics', 'externalscripts']",4.39231742277876,17,7.0,21,non-ad
"https://mem.gfx.ms/meversion?partner=MSHomePage&market=en-in&uhf=1
",67,1,"[':', '.', '.', '?', '&', '&']",6,2,1,0,"['', ""in&uhf=1\\n'"", 'mem', 'meversion?partner=MSHomePage&market=en', 'gfx', 'ms', ""b'https:"", 'mem.gfx.ms']",3.0,38,9.375,8,non-ad
"/js/tingyun-rum-feed.js?v=20181030
",35,1,"['.', '?']",2,1,2,0,"['tingyun', 'js', ""b'"", ""js?v=20181030\\n'"", 'feed', ""feed.js?v=20181030\\n'"", 'rum']",2.8073549220576046,21,7.857142857142857,7,non-ad
"//csdnimg.cn/public/common/libs/jquery/jquery-1.9.1.min.js
",59,1,"['.', '.', '.', '.', '.']",5,5,1,1,"['', 'public', 'libs', '1', 'csdnimg', ""js\\n'"", 'min', ""1.9.1.min.js\\n'"", ""b'"", 'jquery', 'csdnimg.cn', '9', 'cn', 'common']",3.8073549220576055,15,4.857142857142857,14,non-ad
"//csdnimg.cn/rabbit/exposure-click/main_flume.js?v1.15.35
",58,1,"['.', '.', '?', '.', '.']",5,4,1,0,"['', 'csdnimg', 'js?v1', ""main_flume.js?v1.15.35\\n'"", 'main_flume', '15', ""b'"", ""35\\n'"", 'csdnimg.cn', 'cn', 'click', 'rabbit', 'exposure']",3.7004397181410926,25,6.6923076923076925,13,non-ad
"/js/modernizr.js?1551160404
",28,1,"['.', '?']",2,1,0,0,"[""modernizr.js?1551160404\\n'"", ""js?1551160404\\n'"", 'modernizr', 'js', ""b'""]",2.321928094887362,26,11.0,5,non-ad
"//csdnimg.cn/public/common/toolbar/js/content_toolbar.js
",57,0,"['.', '.']",2,2,0,0,"['', 'public', ""content_toolbar.js\\n'"", ""js\\n'"", 'csdnimg', 'toolbar', 'js', ""b'"", 'csdnimg.cn', 'cn', 'common', 'content_toolbar']",3.584962500721156,21,6.916666666666667,12,non-ad
"https://ads.csdn.net/js/async_new.js
",37,0,"[':', '.', '.', '.']",4,3,0,0,"['', ""js\\n'"", 'ads.csdn.net', 'ads', ""b'https:"", 'js', ""async_new.js\\n'"", 'async_new', 'net', 'csdn']",3.321928094887362,15,6.1,10,ad
"https://ads.csdn.net/js/async_new.js
",37,0,"[':', '.', '.', '.']",4,3,0,0,"['', ""js\\n'"", 'ads.csdn.net', 'ads', ""b'https:"", 'js', ""async_new.js\\n'"", 'async_new', 'net', 'csdn']",3.321928094887362,15,6.1,10,ad
"https://ads.csdn.net/js/async_new.js
",37,0,"[':', '.', '.', '.']",4,3,0,0,"['', ""js\\n'"", 'ads.csdn.net', 'ads', ""b'https:"", 'js', ""async_new.js\\n'"", 'async_new', 'net', 'csdn']",3.321928094887362,15,6.1,10,ad
"https://ads.csdn.net/js/async_new.js
",37,0,"[':', '.', '.', '.']",4,3,0,0,"['', ""js\\n'"", 'ads.csdn.net', 'ads', ""b'https:"", 'js', ""async_new.js\\n'"", 'async_new', 'net', 'csdn']",3.321928094887362,15,6.1,10,ad
"https://ads.csdn.net/js/async_new.js
",37,0,"[':', '.', '.', '.']",4,3,0,0,"['', ""js\\n'"", 'ads.csdn.net', 'ads', ""b'https:"", 'js', ""async_new.js\\n'"", 'async_new', 'net', 'csdn']",3.321928094887362,15,6.1,10,ad
"https://ads.csdn.net/js/async_new.js
",37,0,"[':', '.', '.', '.']",4,3,0,0,"['', ""js\\n'"", 'ads.csdn.net', 'ads', ""b'https:"", 'js', ""async_new.js\\n'"", 'async_new', 'net', 'csdn']",3.321928094887362,15,6.1,10,ad
"https://ads.csdn.net/js/async_new.js
",37,0,"[':', '.', '.', '.']",4,3,0,0,"['', ""js\\n'"", 'ads.csdn.net', 'ads', ""b'https:"", 'js', ""async_new.js\\n'"", 'async_new', 'net', 'csdn']",3.321928094887362,15,6.1,10,ad
"https://ads.csdn.net/js/async_new.js
",37,0,"[':', '.', '.', '.']",4,3,0,0,"['', ""js\\n'"", 'ads.csdn.net', 'ads', ""b'https:"", 'js', ""async_new.js\\n'"", 'async_new', 'net', 'csdn']",3.321928094887362,15,6.1,10,ad
"https://ads.csdn.net/js/async_new.js
",37,0,"[':', '.', '.', '.']",4,3,0,0,"['', ""js\\n'"", 'ads.csdn.net', 'ads', ""b'https:"", 'js', ""async_new.js\\n'"", 'async_new', 'net', 'csdn']",3.321928094887362,15,6.1,10,ad
"https://ads.csdn.net/js/async_new.js
",37,0,"[':', '.', '.', '.']",4,3,0,0,"['', ""js\\n'"", 'ads.csdn.net', 'ads', ""b'https:"", 'js', ""async_new.js\\n'"", 'async_new', 'net', 'csdn']",3.321928094887362,15,6.1,10,ad
"//csdnimg.cn/public/common/libs/bootstrap/js/bootstrap.min.js
",62,0,"['.', '.', '.']",3,3,0,0,"['', 'public', 'libs', ""bootstrap.min.js\\n'"", 'csdnimg', ""js\\n'"", 'min', 'js', ""b'"", 'csdnimg.cn', 'cn', 'common', 'bootstrap']",3.7004397181410926,19,5.769230769230769,13,non-ad
"//csdnimg.cn/asdf/async-1.0.1.js
",33,1,"['.', '.', '.', '.']",4,4,1,1,"['', '1', ""js\\n'"", ""1.0.1.js\\n'"", 'csdnimg', '0', 'async', ""b'"", 'csdnimg.cn', 'cn', 'asdf']",3.459431618637298,11,4.363636363636363,11,non-ad
"//g.csdnimg.cn/track/1.0.1/track.js
",36,1,"['.', '.', '.', '.', '.']",5,5,0,0,"['', 'track', 'g', '1', 'csdnimg', '0', ""js\\n'"", ""track.js\\n'"", ""b'"", '1.0.1', 'cn', 'g.csdnimg.cn']",3.584962500721156,12,4.333333333333333,12,non-ad
"//csdnimg.cn/asdf/tracking-1.0.1.js
",36,1,"['.', '.', '.', '.']",4,4,1,1,"['', '1', ""js\\n'"", ""1.0.1.js\\n'"", 'csdnimg', '0', ""b'"", 'tracking', 'csdnimg.cn', 'cn', 'asdf']",3.459431618637298,11,4.636363636363637,11,non-ad
"//g.csdnimg.cn/fixed-sidebar/1.1.1/fixed-sidebar.js
",52,1,"['.', '.', '.', '.', '.']",5,5,2,0,"['', '1', 'g', 'sidebar', 'csdnimg', ""js\\n'"", ""sidebar.js\\n'"", 'fixed', ""b'"", '1.1.1', 'cn', 'g.csdnimg.cn']",3.584962500721156,13,5.0,12,non-ad
"//csdnimg.cn/pubfooter/js/publib_footer-1.0.3.js?v201807020000
",63,1,"['.', '.', '.', '.', '?']",5,4,1,0,"['', '1', '3', '0', 'csdnimg', ""1.0.3.js?v201807020000\\n'"", 'pubfooter', ""js?v201807020000\\n'"", 'js', ""b'"", 'publib_footer', 'csdnimg.cn', 'cn']",3.7004397181410926,25,7.076923076923077,13,non-ad
"/js/csdn_feed.min.js?1551160404
",32,1,"['.', '.', '?']",3,2,0,0,"['csdn_feed', 'min', ""js?1551160404\\n'"", 'js', ""b'"", ""csdn_feed.min.js?1551160404\\n'""]",2.584962500721156,30,10.333333333333334,6,non-ad
"//sdk.appadhoc.com/ab.plus.js
",30,0,"['.', '.', '.', '.']",4,4,0,0,"['', ""js\\n'"", 'sdk', ""b'"", 'sdk.appadhoc.com', 'appadhoc', ""ab.plus.js\\n'"", 'ab', 'plus']",3.169925001442312,16,5.888888888888889,9,non-ad
"https://g.csdnimg.cn/side-toolbar/1.2/side-toolbar.js
",54,1,"[':', '.', '.', '.', '.']",5,4,2,0,"['', '1', 'g', ""js\\n'"", 'csdnimg', 'toolbar', 'side', ""toolbar.js\\n'"", ""b'https:"", 'cn', '1.2', 'g.csdnimg.cn', '2']",3.7004397181410926,13,4.923076923076923,13,non-ad
"//g.csdnimg.cn/asdf/1.0.1/async.js
",35,1,"['.', '.', '.', '.', '.']",5,5,0,0,"['', '1', 'g', '0', 'csdnimg', ""js\\n'"", ""async.js\\n'"", 'async', ""b'"", '1.0.1', 'cn', 'g.csdnimg.cn', 'asdf']",3.7004397181410926,12,4.3076923076923075,13,non-ad
"//csdnimg.cn/public/common/indexSuperise/1.0.3/indexSuperise.js?20190111165312
",79,1,"['.', '.', '.', '.', '?']",5,4,0,0,"['', 'public', '1', '1.0.3', 'csdnimg', 'indexSuperise', '0', '3', ""js?20190111165312\\n'"", ""b'"", 'csdnimg.cn', ""indexSuperise.js?20190111165312\\n'"", 'cn', 'common']",3.8073549220576055,34,7.714285714285714,14,non-ad
"https://t.alipayobjects.com/images/rmsweb/T19ctgXcRlXXXXXXXX.js
",64,1,"[':', '.', '.', '.']",4,3,0,1,"['', 'alipayobjects', ""js\\n'"", 't.alipayobjects.com', ""b'https:"", 'rmsweb', 'T19ctgXcRlXXXXXXXX', ""T19ctgXcRlXXXXXXXX.js\\n'"", 't', 'images']",3.321928094887362,24,10.0,10,non-ad
"//www.ebay.com/scl/js/ScandalLoader.js
",39,0,"['.', '.', '.']",3,3,0,0,"['', 'scl', ""js\\n'"", 'ScandalLoader', 'www.ebay.com', 'js', ""b'"", 'ebay', ""ScandalLoader.js\\n'"", 'www']",3.321928094887362,19,6.3,10,non-ad
"https://ir.ebaystatic.com/rs/c/inception-rJ82oX3X.js
",53,1,"[':', '.', '.', '.']",4,3,1,1,"['', 'c', ""js\\n'"", 'rs', 'ir.ebaystatic.com', 'rJ82oX3X', ""b'https:"", ""rJ82oX3X.js\\n'"", 'ir', 'inception', 'ebaystatic']",3.459431618637298,17,6.909090909090909,11,non-ad
"https://ir.ebaystatic.com/rs/c/highlnfe-vT66o8OE.js
",52,1,"[':', '.', '.', '.']",4,3,1,1,"['', 'c', ""js\\n'"", 'rs', 'ir.ebaystatic.com', ""b'https:"", ""vT66o8OE.js\\n'"", 'ir', 'highlnfe', 'ebaystatic', 'vT66o8OE']",3.459431618637298,17,6.818181818181818,11,non-ad
"https://ir.ebaystatic.com/rs/c/jquery-unA6K0OI.js
",50,1,"[':', '.', '.', '.']",4,3,1,1,"['', 'c', ""unA6K0OI.js\\n'"", ""js\\n'"", 'rs', 'ir.ebaystatic.com', 'unA6K0OI', ""b'https:"", 'jquery', 'ir', 'ebaystatic']",3.459431618637298,17,6.636363636363637,11,non-ad
"https://ir.ebaystatic.com/rs/v/10341xh50yz21mhhydueu4m5wad.js
",62,1,"[':', '.', '.', '.']",4,3,0,1,"['', ""js\\n'"", 'rs', 'ir.ebaystatic.com', ""b'https:"", '10341xh50yz21mhhydueu4m5wad', 'v', 'ir', ""10341xh50yz21mhhydueu4m5wad.js\\n'"", 'ebaystatic']",3.321928094887362,33,10.5,10,non-ad
"https://ir.ebaystatic.com/rs/v/it02syay0qyozhdaszhv1jl4yyd.js
",62,1,"[':', '.', '.', '.']",4,3,0,1,"['', ""js\\n'"", 'it02syay0qyozhdaszhv1jl4yyd', 'rs', 'ir.ebaystatic.com', ""b'https:"", 'v', ""it02syay0qyozhdaszhv1jl4yyd.js\\n'"", 'ir', 'ebaystatic']",3.321928094887362,33,10.5,10,non-ad
